date,symbols,open,high,low,close,adj_close,bond_ret,volume,frequency,currency,author
12/27/1993,DGS3MO,,,,,3.13,3.51E-04,,daily,USD,dzhang4@scu.edu
12/28/1993,DGS3MO,,,,,3.13,8.76E-05,,daily,USD,dzhang4@scu.edu
12/29/1993,DGS3MO,,,,,3.08,0.000213616,,daily,USD,dzhang4@scu.edu
12/30/1993,DGS3MO,,,,,3.04,0.000186995,,daily,USD,dzhang4@scu.edu
12/31/1993,DGS3MO,,,,,3.07,9.52E-06,,daily,USD,dzhang4@scu.edu
1/3/1994,DGS3MO,,,,,3.16,3.10718E-05,,daily,USD,dzhang4@scu.edu
1/4/1994,DGS3MO,,,,,3.15,0.000113676,,daily,USD,dzhang4@scu.edu
1/5/1994,DGS3MO,,,,,3.14,0.000113393,,daily,USD,dzhang4@scu.edu
1/6/1994,DGS3MO,,,,,3.12,0.000138308,,daily,USD,dzhang4@scu.edu
1/7/1994,DGS3MO,,,,,3.07,0.000213331,,daily,USD,dzhang4@scu.edu
1/10/1994,DGS3MO,,,,,3.06,0.000283005,,daily,USD,dzhang4@scu.edu
1/11/1994,DGS3MO,,,,,3.04,0.000136041,,daily,USD,dzhang4@scu.edu
1/12/1994,DGS3MO,,,,,3.02,0.000135474,,daily,USD,dzhang4@scu.edu
1/13/1994,DGS3MO,,,,,3.01,0.000109717,,daily,USD,dzhang4@scu.edu
1/14/1994,DGS3MO,,,,,3.03,3.39E-05,,daily,USD,dzhang4@scu.edu
1/18/1994,DGS3MO,,,,,3.04,3.14E-04,,daily,USD,dzhang4@scu.edu
1/19/1994,DGS3MO,,,,,3.03,0.000110283,,daily,USD,dzhang4@scu.edu
1/20/1994,DGS3MO,,,,,3.01,0.000135191,,daily,USD,dzhang4@scu.edu
1/21/1994,DGS3MO,,,,,3.01,8.42E-05,,daily,USD,dzhang4@scu.edu
1/24/1994,DGS3MO,,,,,3.01,2.53E-04,,daily,USD,dzhang4@scu.edu
1/25/1994,DGS3MO,,,,,2.99,0.000134624,,daily,USD,dzhang4@scu.edu
1/26/1994,DGS3MO,,,,,2.98,0.000108869,,daily,USD,dzhang4@scu.edu
1/27/1994,DGS3MO,,,,,2.98,8.34E-05,,daily,USD,dzhang4@scu.edu
1/28/1994,DGS3MO,,,,,2.99,5.82E-05,,daily,USD,dzhang4@scu.edu
1/31/1994,DGS3MO,,,,,3.05,9.99E-05,,daily,USD,dzhang4@scu.edu
2/1/1994,DGS3MO,,,,,3.1,-4.06E-05,,daily,USD,dzhang4@scu.edu
2/2/1994,DGS3MO,,,,,3.13,1.12E-05,,daily,USD,dzhang4@scu.edu
2/3/1994,DGS3MO,,,,,3.2,-8.88E-05,,daily,USD,dzhang4@scu.edu
2/4/1994,DGS3MO,,,,,3.3,-0.00016241,,daily,USD,dzhang4@scu.edu
2/7/1994,DGS3MO,,,,,3.31,2.52E-04,,daily,USD,dzhang4@scu.edu
2/8/1994,DGS3MO,,,,,3.32,6.75E-05,,daily,USD,dzhang4@scu.edu
2/9/1994,DGS3MO,,,,,3.32,9.30E-05,,daily,USD,dzhang4@scu.edu
2/10/1994,DGS3MO,,,,,3.33,6.78E-05,,daily,USD,dzhang4@scu.edu
2/11/1994,DGS3MO,,,,,3.33,9.33E-05,,daily,USD,dzhang4@scu.edu
2/14/1994,DGS3MO,,,,,3.34,2.55E-04,,daily,USD,dzhang4@scu.edu
2/15/1994,DGS3MO,,,,,3.34,9.36E-05,,daily,USD,dzhang4@scu.edu
2/16/1994,DGS3MO,,,,,3.34,9.36E-05,,daily,USD,dzhang4@scu.edu
2/17/1994,DGS3MO,,,,,3.35,6.83E-05,,daily,USD,dzhang4@scu.edu
2/18/1994,DGS3MO,,,,,3.36,6.86E-05,,daily,USD,dzhang4@scu.edu
2/22/1994,DGS3MO,,,,,3.4,2.76E-04,,daily,USD,dzhang4@scu.edu
2/23/1994,DGS3MO,,,,,3.46,-5.60E-05,,daily,USD,dzhang4@scu.edu
2/24/1994,DGS3MO,,,,,3.44,0.000147386,,daily,USD,dzhang4@scu.edu
2/25/1994,DGS3MO,,,,,3.44,9.64E-05,,daily,USD,dzhang4@scu.edu
2/28/1994,DGS3MO,,,,,3.47,2.14E-04,,daily,USD,dzhang4@scu.edu
3/1/1994,DGS3MO,,,,,3.58,-0.000180174,,daily,USD,dzhang4@scu.edu
3/2/1994,DGS3MO,,,,,3.55,0.00017602,,daily,USD,dzhang4@scu.edu
3/3/1994,DGS3MO,,,,,3.56,7.43E-05,,daily,USD,dzhang4@scu.edu
3/4/1994,DGS3MO,,,,,3.62,-5.16E-05,,daily,USD,dzhang4@scu.edu
3/7/1994,DGS3MO,,,,,3.61,0.00032965,,daily,USD,dzhang4@scu.edu
3/8/1994,DGS3MO,,,,,3.63,5.07E-05,,daily,USD,dzhang4@scu.edu
3/9/1994,DGS3MO,,,,,3.61,0.000152215,,daily,USD,dzhang4@scu.edu
3/10/1994,DGS3MO,,,,,3.57,0.000202102,,daily,USD,dzhang4@scu.edu
3/11/1994,DGS3MO,,,,,3.58,7.48E-05,,daily,USD,dzhang4@scu.edu
3/14/1994,DGS3MO,,,,,3.66,9.92214E-05,,daily,USD,dzhang4@scu.edu
3/15/1994,DGS3MO,,,,,3.66,0.000102606,,daily,USD,dzhang4@scu.edu
3/16/1994,DGS3MO,,,,,3.61,0.00022876,,daily,USD,dzhang4@scu.edu
3/17/1994,DGS3MO,,,,,3.55,0.000252557,,daily,USD,dzhang4@scu.edu
3/18/1994,DGS3MO,,,,,3.57,4.90E-05,,daily,USD,dzhang4@scu.edu
3/21/1994,DGS3MO,,,,,3.7,-2.77476E-05,,daily,USD,dzhang4@scu.edu
3/22/1994,DGS3MO,,,,,3.6,0.000356071,,daily,USD,dzhang4@scu.edu
3/23/1994,DGS3MO,,,,,3.54,0.00025227,,daily,USD,dzhang4@scu.edu
3/24/1994,DGS3MO,,,,,3.53,0.000124435,,daily,USD,dzhang4@scu.edu
3/25/1994,DGS3MO,,,,,3.57,-1.96E-06,,daily,USD,dzhang4@scu.edu
3/28/1994,DGS3MO,,,,,3.57,0.000300179,,daily,USD,dzhang4@scu.edu
3/29/1994,DGS3MO,,,,,3.59,4.96E-05,,daily,USD,dzhang4@scu.edu
3/30/1994,DGS3MO,,,,,3.57,0.000151078,,daily,USD,dzhang4@scu.edu
3/31/1994,DGS3MO,,,,,3.56,0.000125285,,daily,USD,dzhang4@scu.edu
4/4/1994,DGS3MO,,,,,3.82,-0.000256729,,daily,USD,dzhang4@scu.edu
4/5/1994,DGS3MO,,,,,3.75,0.000283822,,daily,USD,dzhang4@scu.edu
4/6/1994,DGS3MO,,,,,3.67,0.000307045,,daily,USD,dzhang4@scu.edu
4/7/1994,DGS3MO,,,,,3.61,0.000254277,,daily,USD,dzhang4@scu.edu
4/8/1994,DGS3MO,,,,,3.65,2.80E-07,,daily,USD,dzhang4@scu.edu
4/11/1994,DGS3MO,,,,,3.68,2.31E-04,,daily,USD,dzhang4@scu.edu
4/12/1994,DGS3MO,,,,,3.64,0.0002041,,daily,USD,dzhang4@scu.edu
4/13/1994,DGS3MO,,,,,3.64,0.00010204,,daily,USD,dzhang4@scu.edu
4/14/1994,DGS3MO,,,,,3.66,5.16E-05,,daily,USD,dzhang4@scu.edu
4/15/1994,DGS3MO,,,,,3.68,5.21E-05,,daily,USD,dzhang4@scu.edu
4/18/1994,DGS3MO,,,,,3.84,-9.42E-05,,daily,USD,dzhang4@scu.edu
4/19/1994,DGS3MO,,,,,3.83,0.000132943,,daily,USD,dzhang4@scu.edu
4/20/1994,DGS3MO,,,,,3.83,0.000107417,,daily,USD,dzhang4@scu.edu
4/21/1994,DGS3MO,,,,,3.83,0.000107417,,daily,USD,dzhang4@scu.edu
4/22/1994,DGS3MO,,,,,3.84,8.22E-05,,daily,USD,dzhang4@scu.edu
4/25/1994,DGS3MO,,,,,3.94,7.06785E-05,,daily,USD,dzhang4@scu.edu
4/26/1994,DGS3MO,,,,,3.97,3.48E-05,,daily,USD,dzhang4@scu.edu
4/28/1994,DGS3MO,,,,,3.98,1.98E-04,,daily,USD,dzhang4@scu.edu
4/29/1994,DGS3MO,,,,,3.97,0.000136918,,daily,USD,dzhang4@scu.edu
5/2/1994,DGS3MO,,,,,4.1,5.89181E-06,,daily,USD,dzhang4@scu.edu
5/3/1994,DGS3MO,,,,,4.12,6.46E-05,,daily,USD,dzhang4@scu.edu
5/4/1994,DGS3MO,,,,,4.15,3.99E-05,,daily,USD,dzhang4@scu.edu
5/5/1994,DGS3MO,,,,,4.13,0.000167011,,daily,USD,dzhang4@scu.edu
5/6/1994,DGS3MO,,,,,4.3,-0.000313515,,daily,USD,dzhang4@scu.edu
5/9/1994,DGS3MO,,,,,4.44,8.42389E-06,,daily,USD,dzhang4@scu.edu
5/10/1994,DGS3MO,,,,,4.35,0.000352243,,daily,USD,dzhang4@scu.edu
5/11/1994,DGS3MO,,,,,4.32,0.000197986,,daily,USD,dzhang4@scu.edu
5/12/1994,DGS3MO,,,,,4.24,0.000323494,,daily,USD,dzhang4@scu.edu
5/13/1994,DGS3MO,,,,,4.24,0.00011904,,daily,USD,dzhang4@scu.edu
5/16/1994,DGS3MO,,,,,4.31,1.80E-04,,daily,USD,dzhang4@scu.edu
5/17/1994,DGS3MO,,,,,4.3,0.000146299,,daily,USD,dzhang4@scu.edu
5/18/1994,DGS3MO,,,,,4.29,0.000146014,,daily,USD,dzhang4@scu.edu
5/19/1994,DGS3MO,,,,,4.24,0.000246814,,daily,USD,dzhang4@scu.edu
5/20/1994,DGS3MO,,,,,4.26,6.85E-05,,daily,USD,dzhang4@scu.edu
5/23/1994,DGS3MO,,,,,4.35,0.000131399,,daily,USD,dzhang4@scu.edu
5/24/1994,DGS3MO,,,,,4.32,0.000197986,,daily,USD,dzhang4@scu.edu
5/25/1994,DGS3MO,,,,,4.28,0.000222402,,daily,USD,dzhang4@scu.edu
5/26/1994,DGS3MO,,,,,4.27,0.000145445,,daily,USD,dzhang4@scu.edu
5/27/1994,DGS3MO,,,,,4.3,4.41E-05,,daily,USD,dzhang4@scu.edu
5/31/1994,DGS3MO,,,,,4.31,4.58E-04,,daily,USD,dzhang4@scu.edu
6/1/1994,DGS3MO,,,,,4.28,0.000196843,,daily,USD,dzhang4@scu.edu
6/2/1994,DGS3MO,,,,,4.24,0.000221256,,daily,USD,dzhang4@scu.edu
6/3/1994,DGS3MO,,,,,4.23,0.000144307,,daily,USD,dzhang4@scu.edu
6/6/1994,DGS3MO,,,,,4.25,3.06E-04,,daily,USD,dzhang4@scu.edu
6/7/1994,DGS3MO,,,,,4.22,0.000195129,,daily,USD,dzhang4@scu.edu
6/8/1994,DGS3MO,,,,,4.21,0.000143739,,daily,USD,dzhang4@scu.edu
6/9/1994,DGS3MO,,,,,4.23,6.77E-05,,daily,USD,dzhang4@scu.edu
6/10/1994,DGS3MO,,,,,4.22,0.000144023,,daily,USD,dzhang4@scu.edu
6/13/1994,DGS3MO,,,,,4.24,3.05E-04,,daily,USD,dzhang4@scu.edu
6/14/1994,DGS3MO,,,,,4.21,0.000194843,,daily,USD,dzhang4@scu.edu
6/15/1994,DGS3MO,,,,,4.23,6.77E-05,,daily,USD,dzhang4@scu.edu
6/16/1994,DGS3MO,,,,,4.22,0.000144023,,daily,USD,dzhang4@scu.edu
6/17/1994,DGS3MO,,,,,4.23,9.32E-05,,daily,USD,dzhang4@scu.edu
6/20/1994,DGS3MO,,,,,4.28,2.30E-04,,daily,USD,dzhang4@scu.edu
6/21/1994,DGS3MO,,,,,4.3,6.96E-05,,daily,USD,dzhang4@scu.edu
6/22/1994,DGS3MO,,,,,4.28,0.000171286,,daily,USD,dzhang4@scu.edu
6/23/1994,DGS3MO,,,,,4.26,0.000170716,,daily,USD,dzhang4@scu.edu
6/24/1994,DGS3MO,,,,,4.28,6.91E-05,,daily,USD,dzhang4@scu.edu
6/27/1994,DGS3MO,,,,,4.28,0.000360524,,daily,USD,dzhang4@scu.edu
6/28/1994,DGS3MO,,,,,4.28,0.000120175,,daily,USD,dzhang4@scu.edu
6/29/1994,DGS3MO,,,,,4.25,0.000195986,,daily,USD,dzhang4@scu.edu
6/30/1994,DGS3MO,,,,,4.26,9.41E-05,,daily,USD,dzhang4@scu.edu
7/1/1994,DGS3MO,,,,,4.32,-3.20E-05,,daily,USD,dzhang4@scu.edu
7/5/1994,DGS3MO,,,,,4.42,0.000232511,,daily,USD,dzhang4@scu.edu
7/6/1994,DGS3MO,,,,,4.39,0.000199988,,daily,USD,dzhang4@scu.edu
7/7/1994,DGS3MO,,,,,4.36,0.00019913,,daily,USD,dzhang4@scu.edu
7/8/1994,DGS3MO,,,,,4.49,-0.000206136,,daily,USD,dzhang4@scu.edu
7/11/1994,DGS3MO,,,,,4.61,7.50086E-05,,daily,USD,dzhang4@scu.edu
7/12/1994,DGS3MO,,,,,4.56,0.000256006,,daily,USD,dzhang4@scu.edu
7/13/1994,DGS3MO,,,,,4.52,0.00022928,,daily,USD,dzhang4@scu.edu
7/14/1994,DGS3MO,,,,,4.41,0.000405134,,daily,USD,dzhang4@scu.edu
7/15/1994,DGS3MO,,,,,4.38,0.000199702,,daily,USD,dzhang4@scu.edu
7/18/1994,DGS3MO,,,,,4.4,3.18E-04,,daily,USD,dzhang4@scu.edu
7/19/1994,DGS3MO,,,,,4.37,0.000199416,,daily,USD,dzhang4@scu.edu
7/20/1994,DGS3MO,,,,,4.41,2.16E-05,,daily,USD,dzhang4@scu.edu
7/21/1994,DGS3MO,,,,,4.44,4.80E-05,,daily,USD,dzhang4@scu.edu
7/22/1994,DGS3MO,,,,,4.5,-2.70E-05,,daily,USD,dzhang4@scu.edu
7/25/1994,DGS3MO,,,,,4.53,3.03E-04,,daily,USD,dzhang4@scu.edu
7/26/1994,DGS3MO,,,,,4.52,0.000152561,,daily,USD,dzhang4@scu.edu
7/27/1994,DGS3MO,,,,,4.57,5.62E-07,,daily,USD,dzhang4@scu.edu
7/28/1994,DGS3MO,,,,,4.54,0.000204278,,daily,USD,dzhang4@scu.edu
7/29/1994,DGS3MO,,,,,4.39,0.000506864,,daily,USD,dzhang4@scu.edu
8/1/1994,DGS3MO,,,,,4.45,2.18E-04,,daily,USD,dzhang4@scu.edu
8/2/1994,DGS3MO,,,,,4.44,0.000150283,,daily,USD,dzhang4@scu.edu
8/3/1994,DGS3MO,,,,,4.44,0.000124718,,daily,USD,dzhang4@scu.edu
8/4/1994,DGS3MO,,,,,4.43,0.000149998,,daily,USD,dzhang4@scu.edu
8/5/1994,DGS3MO,,,,,4.59,-0.000280046,,daily,USD,dzhang4@scu.edu
8/8/1994,DGS3MO,,,,,4.59,0.00038694,,daily,USD,dzhang4@scu.edu
8/9/1994,DGS3MO,,,,,4.56,0.000204851,,daily,USD,dzhang4@scu.edu
8/10/1994,DGS3MO,,,,,4.49,0.000305145,,daily,USD,dzhang4@scu.edu
8/11/1994,DGS3MO,,,,,4.46,0.00020199,,daily,USD,dzhang4@scu.edu
8/12/1994,DGS3MO,,,,,4.51,-1.12E-06,,daily,USD,dzhang4@scu.edu
8/15/1994,DGS3MO,,,,,4.72,-0.000150868,,daily,USD,dzhang4@scu.edu
8/16/1994,DGS3MO,,,,,4.74,8.21E-05,,daily,USD,dzhang4@scu.edu
8/17/1994,DGS3MO,,,,,4.69,0.000259745,,daily,USD,dzhang4@scu.edu
8/18/1994,DGS3MO,,,,,4.71,8.12E-05,,daily,USD,dzhang4@scu.edu
8/19/1994,DGS3MO,,,,,4.69,0.000182988,,daily,USD,dzhang4@scu.edu
8/22/1994,DGS3MO,,,,,4.73,2.94E-04,,daily,USD,dzhang4@scu.edu
8/23/1994,DGS3MO,,,,,4.69,0.000234158,,daily,USD,dzhang4@scu.edu
8/24/1994,DGS3MO,,,,,4.66,0.000207713,,daily,USD,dzhang4@scu.edu
8/25/1994,DGS3MO,,,,,4.68,8.04E-05,,daily,USD,dzhang4@scu.edu
8/26/1994,DGS3MO,,,,,4.68,0.000131539,,daily,USD,dzhang4@scu.edu
8/29/1994,DGS3MO,,,,,4.73,2.68E-04,,daily,USD,dzhang4@scu.edu
8/30/1994,DGS3MO,,,,,4.71,0.000183559,,daily,USD,dzhang4@scu.edu
8/31/1994,DGS3MO,,,,,4.68,0.000208286,,daily,USD,dzhang4@scu.edu
9/1/1994,DGS3MO,,,,,4.67,0.000156835,,daily,USD,dzhang4@scu.edu
9/2/1994,DGS3MO,,,,,4.67,0.000131255,,daily,USD,dzhang4@scu.edu
9/6/1994,DGS3MO,,,,,4.69,4.74E-04,,daily,USD,dzhang4@scu.edu
9/7/1994,DGS3MO,,,,,4.66,0.000207713,,daily,USD,dzhang4@scu.edu
9/8/1994,DGS3MO,,,,,4.67,0.000105676,,daily,USD,dzhang4@scu.edu
9/9/1994,DGS3MO,,,,,4.7,5.54E-05,,daily,USD,dzhang4@scu.edu
9/12/1994,DGS3MO,,,,,4.75,2.70E-04,,daily,USD,dzhang4@scu.edu
9/13/1994,DGS3MO,,,,,4.72,0.000209431,,daily,USD,dzhang4@scu.edu
9/14/1994,DGS3MO,,,,,4.7,0.000183274,,daily,USD,dzhang4@scu.edu
9/15/1994,DGS3MO,,,,,4.7,0.000132108,,daily,USD,dzhang4@scu.edu
9/16/1994,DGS3MO,,,,,4.73,5.62E-05,,daily,USD,dzhang4@scu.edu
9/19/1994,DGS3MO,,,,,4.72,0.000424183,,daily,USD,dzhang4@scu.edu
9/20/1994,DGS3MO,,,,,4.74,8.21E-05,,daily,USD,dzhang4@scu.edu
9/21/1994,DGS3MO,,,,,4.92,-0.000322151,,daily,USD,dzhang4@scu.edu
9/22/1994,DGS3MO,,,,,4.92,0.000138369,,daily,USD,dzhang4@scu.edu
9/23/1994,DGS3MO,,,,,4.91,0.00016368,,daily,USD,dzhang4@scu.edu
9/26/1994,DGS3MO,,,,,4.92,0.000388941,,daily,USD,dzhang4@scu.edu
9/27/1994,DGS3MO,,,,,4.83,0.000366171,,daily,USD,dzhang4@scu.edu
9/28/1994,DGS3MO,,,,,4.66,0.000566001,,daily,USD,dzhang4@scu.edu
9/29/1994,DGS3MO,,,,,4.7,2.98E-05,,daily,USD,dzhang4@scu.edu
9/30/1994,DGS3MO,,,,,4.8,-0.000120865,,daily,USD,dzhang4@scu.edu
10/3/1994,DGS3MO,,,,,5.05,-0.000227733,,daily,USD,dzhang4@scu.edu
10/4/1994,DGS3MO,,,,,5.09,4.08E-05,,daily,USD,dzhang4@scu.edu
10/5/1994,DGS3MO,,,,,5.09,0.000143211,,daily,USD,dzhang4@scu.edu
10/6/1994,DGS3MO,,,,,5.11,9.26E-05,,daily,USD,dzhang4@scu.edu
10/7/1994,DGS3MO,,,,,5.02,0.000371693,,daily,USD,dzhang4@scu.edu
10/11/1994,DGS3MO,,,,,5.06,4.64E-04,,daily,USD,dzhang4@scu.edu
10/12/1994,DGS3MO,,,,,5.12,-9.57E-06,,daily,USD,dzhang4@scu.edu
10/13/1994,DGS3MO,,,,,5.05,0.000321335,,daily,USD,dzhang4@scu.edu
10/14/1994,DGS3MO,,,,,5,0.00026867,,daily,USD,dzhang4@scu.edu
10/17/1994,DGS3MO,,,,,5.04,3.21E-04,,daily,USD,dzhang4@scu.edu
10/18/1994,DGS3MO,,,,,5.04,0.000141787,,daily,USD,dzhang4@scu.edu
10/19/1994,DGS3MO,,,,,5.05,0.000116467,,daily,USD,dzhang4@scu.edu
10/20/1994,DGS3MO,,,,,5.14,-8.58E-05,,daily,USD,dzhang4@scu.edu
10/21/1994,DGS3MO,,,,,5.15,0.000119311,,daily,USD,dzhang4@scu.edu
10/24/1994,DGS3MO,,,,,5.22,2.57E-04,,daily,USD,dzhang4@scu.edu
10/25/1994,DGS3MO,,,,,5.2,0.000197578,,daily,USD,dzhang4@scu.edu
10/26/1994,DGS3MO,,,,,5.13,0.000323652,,daily,USD,dzhang4@scu.edu
10/27/1994,DGS3MO,,,,,5.12,0.000169676,,daily,USD,dzhang4@scu.edu
10/28/1994,DGS3MO,,,,,5.16,4.28E-05,,daily,USD,dzhang4@scu.edu
10/31/1994,DGS3MO,,,,,5.2,3.34E-04,,daily,USD,dzhang4@scu.edu
11/1/1994,DGS3MO,,,,,5.22,9.57E-05,,daily,USD,dzhang4@scu.edu
11/2/1994,DGS3MO,,,,,5.23,0.000121587,,daily,USD,dzhang4@scu.edu
11/3/1994,DGS3MO,,,,,5.25,9.65E-05,,daily,USD,dzhang4@scu.edu
11/4/1994,DGS3MO,,,,,5.33,-5.49E-05,,daily,USD,dzhang4@scu.edu
11/7/1994,DGS3MO,,,,,5.42,2.22E-04,,daily,USD,dzhang4@scu.edu
11/8/1994,DGS3MO,,,,,5.37,0.000279341,,daily,USD,dzhang4@scu.edu
11/9/1994,DGS3MO,,,,,5.34,0.000227217,,daily,USD,dzhang4@scu.edu
11/10/1994,DGS3MO,,,,,5.38,4.90E-05,,daily,USD,dzhang4@scu.edu
11/14/1994,DGS3MO,,,,,5.46,4.03E-04,,daily,USD,dzhang4@scu.edu
11/15/1994,DGS3MO,,,,,5.53,-2.37E-05,,daily,USD,dzhang4@scu.edu
11/16/1994,DGS3MO,,,,,5.52,0.000181115,,daily,USD,dzhang4@scu.edu
11/17/1994,DGS3MO,,,,,5.51,0.000180829,,daily,USD,dzhang4@scu.edu
11/18/1994,DGS3MO,,,,,5.5,0.000180543,,daily,USD,dzhang4@scu.edu
11/21/1994,DGS3MO,,,,,5.53,3.89E-04,,daily,USD,dzhang4@scu.edu
11/22/1994,DGS3MO,,,,,5.49,0.000257166,,daily,USD,dzhang4@scu.edu
11/23/1994,DGS3MO,,,,,5.44,0.000281362,,daily,USD,dzhang4@scu.edu
11/25/1994,DGS3MO,,,,,5.45,0.000281044,,daily,USD,dzhang4@scu.edu
11/28/1994,DGS3MO,,,,,5.6,8.02602E-05,,daily,USD,dzhang4@scu.edu
11/29/1994,DGS3MO,,,,,5.69,-7.04E-05,,daily,USD,dzhang4@scu.edu
11/30/1994,DGS3MO,,,,,5.72,8.43E-05,,daily,USD,dzhang4@scu.edu
12/1/1994,DGS3MO,,,,,5.71,0.000186557,,daily,USD,dzhang4@scu.edu
12/2/1994,DGS3MO,,,,,5.79,-4.20E-05,,daily,USD,dzhang4@scu.edu
12/5/1994,DGS3MO,,,,,6.03,-0.000119226,,daily,USD,dzhang4@scu.edu
12/6/1994,DGS3MO,,,,,5.94,0.000398508,,daily,USD,dzhang4@scu.edu
12/7/1994,DGS3MO,,,,,5.82,0.000472009,,daily,USD,dzhang4@scu.edu
12/8/1994,DGS3MO,,,,,5.83,0.000138685,,daily,USD,dzhang4@scu.edu
12/9/1994,DGS3MO,,,,,5.82,0.000189709,,daily,USD,dzhang4@scu.edu
12/12/1994,DGS3MO,,,,,5.93,0.000213101,,daily,USD,dzhang4@scu.edu
12/13/1994,DGS3MO,,,,,5.95,0.000116449,,daily,USD,dzhang4@scu.edu
12/14/1994,DGS3MO,,,,,5.84,0.000446926,,daily,USD,dzhang4@scu.edu
12/15/1994,DGS3MO,,,,,5.7,0.000519811,,daily,USD,dzhang4@scu.edu
12/16/1994,DGS3MO,,,,,5.71,0.000135261,,daily,USD,dzhang4@scu.edu
12/19/1994,DGS3MO,,,,,5.75,3.81E-04,,daily,USD,dzhang4@scu.edu
12/20/1994,DGS3MO,,,,,5.63,0.000466427,,daily,USD,dzhang4@scu.edu
12/21/1994,DGS3MO,,,,,5.56,0.00033612,,daily,USD,dzhang4@scu.edu
12/22/1994,DGS3MO,,,,,5.61,2.99E-05,,daily,USD,dzhang4@scu.edu
12/23/1994,DGS3MO,,,,,5.68,-1.94E-05,,daily,USD,dzhang4@scu.edu
12/27/1994,DGS3MO,,,,,5.74,4.88E-04,,daily,USD,dzhang4@scu.edu
12/28/1994,DGS3MO,,,,,5.68,0.00031395,,daily,USD,dzhang4@scu.edu
12/29/1994,DGS3MO,,,,,5.66,0.000210771,,daily,USD,dzhang4@scu.edu
12/30/1994,DGS3MO,,,,,5.68,0.000108761,,daily,USD,dzhang4@scu.edu
1/3/1995,DGS3MO,,,,,5.95,-4.45211E-05,,daily,USD,dzhang4@scu.edu
1/4/1995,DGS3MO,,,,,5.85,0.000421548,,daily,USD,dzhang4@scu.edu
1/5/1995,DGS3MO,,,,,5.88,8.88E-05,,daily,USD,dzhang4@scu.edu
1/6/1995,DGS3MO,,,,,5.9,0.000115024,,daily,USD,dzhang4@scu.edu
1/9/1995,DGS3MO,,,,,6,2.45E-04,,daily,USD,dzhang4@scu.edu
1/10/1995,DGS3MO,,,,,5.91,0.000397631,,daily,USD,dzhang4@scu.edu
1/11/1995,DGS3MO,,,,,5.79,0.000471128,,daily,USD,dzhang4@scu.edu
1/12/1995,DGS3MO,,,,,5.78,0.000188563,,daily,USD,dzhang4@scu.edu
1/13/1995,DGS3MO,,,,,5.72,0.000315109,,daily,USD,dzhang4@scu.edu
1/17/1995,DGS3MO,,,,,5.89,0.00021361,,daily,USD,dzhang4@scu.edu
1/18/1995,DGS3MO,,,,,5.87,0.000216804,,daily,USD,dzhang4@scu.edu
1/19/1995,DGS3MO,,,,,5.87,0.000165484,,daily,USD,dzhang4@scu.edu
1/20/1995,DGS3MO,,,,,5.91,6.40E-05,,daily,USD,dzhang4@scu.edu
1/23/1995,DGS3MO,,,,,5.97,3.48E-04,,daily,USD,dzhang4@scu.edu
1/24/1995,DGS3MO,,,,,5.98,0.000142967,,daily,USD,dzhang4@scu.edu
1/25/1995,DGS3MO,,,,,5.94,0.00027015,,daily,USD,dzhang4@scu.edu
1/26/1995,DGS3MO,,,,,5.94,0.000167487,,daily,USD,dzhang4@scu.edu
1/27/1995,DGS3MO,,,,,5.92,0.000218241,,daily,USD,dzhang4@scu.edu
1/30/1995,DGS3MO,,,,,5.96,3.99E-04,,daily,USD,dzhang4@scu.edu
1/31/1995,DGS3MO,,,,,6,6.65E-05,,daily,USD,dzhang4@scu.edu
2/1/1995,DGS3MO,,,,,6.07,-8.46E-06,,daily,USD,dzhang4@scu.edu
2/2/1995,DGS3MO,,,,,6.02,0.000298135,,daily,USD,dzhang4@scu.edu
2/3/1995,DGS3MO,,,,,5.96,0.000322069,,daily,USD,dzhang4@scu.edu
2/6/1995,DGS3MO,,,,,5.98,0.000453423,,daily,USD,dzhang4@scu.edu
2/7/1995,DGS3MO,,,,,5.98,0.000168632,,daily,USD,dzhang4@scu.edu
2/8/1995,DGS3MO,,,,,5.94,0.00027015,,daily,USD,dzhang4@scu.edu
2/9/1995,DGS3MO,,,,,5.95,0.00014211,,daily,USD,dzhang4@scu.edu
2/10/1995,DGS3MO,,,,,5.97,0.000117018,,daily,USD,dzhang4@scu.edu
2/13/1995,DGS3MO,,,,,5.98,0.000479659,,daily,USD,dzhang4@scu.edu
2/14/1995,DGS3MO,,,,,5.96,0.000219391,,daily,USD,dzhang4@scu.edu
2/15/1995,DGS3MO,,,,,5.94,0.000218816,,daily,USD,dzhang4@scu.edu
2/16/1995,DGS3MO,,,,,5.85,0.000395879,,daily,USD,dzhang4@scu.edu
2/17/1995,DGS3MO,,,,,5.86,0.000139541,,daily,USD,dzhang4@scu.edu
2/21/1995,DGS3MO,,,,,5.92,5.09E-04,,daily,USD,dzhang4@scu.edu
2/22/1995,DGS3MO,,,,,5.85,0.000344544,,daily,USD,dzhang4@scu.edu
2/23/1995,DGS3MO,,,,,5.88,8.88E-05,,daily,USD,dzhang4@scu.edu
2/24/1995,DGS3MO,,,,,5.88,0.00016577,,daily,USD,dzhang4@scu.edu
2/27/1995,DGS3MO,,,,,5.92,3.96E-04,,daily,USD,dzhang4@scu.edu
2/28/1995,DGS3MO,,,,,5.94,0.000116164,,daily,USD,dzhang4@scu.edu
